INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
I162052302,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,E5, ,,7/1/16 17:44,2016,7,Friday,17,Part Two,,,,"(0.00000000, 0.00000000)"
I162052296,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,C11,823,,7/1/16 0:00,2016,7,Friday,0,Part Two,GLEN ST,42.31217072,-71.06617583,"(42.31217072, -71.06617583)"
I162052276,1831,Drug Violation,DRUGS - SICK ASSIST - OTHER NARCOTIC,E5,687,,7/1/16 16:30,2016,7,Friday,16,Part Two,BELGRADE AVE,42.28611665,-71.14114399,"(42.28611665, -71.14114399)"
I162052227,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,A1,120,,7/1/16 13:25,2016,7,Friday,13,Part Two,BOYLSTON ST,42.35241815,-71.06525499,"(42.35241815, -71.06525499)"
I162052227,1810,Drug Violation,DRUGS - SALE / MANUFACTURING,A1,120,,7/1/16 13:25,2016,7,Friday,13,Part Two,BOYLSTON ST,42.35241815,-71.06525499,"(42.35241815, -71.06525499)"
I162052227,1845,Drug Violation,DRUGS - POSS CLASS D,A1,120,,7/1/16 13:25,2016,7,Friday,13,Part Two,BOYLSTON ST,42.35241815,-71.06525499,"(42.35241815, -71.06525499)"
I162052123,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,B2,901,,7/1/16 4:03,2016,7,Friday,4,Part Two,CORNELIA CT,42.33417994,-71.09890998,"(42.33417994, -71.09890998)"
I162052109,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,B2,901,,6/30/16 23:36,2016,6,Thursday,23,Part Two,CORNELIA CT,42.33417994,-71.09890998,"(42.33417994, -71.09890998)"
I162052036,1849,Drug Violation,"DRUGS - POSS CLASS B - COCAINE, ETC.",D4,172,,6/30/16 18:00,2016,6,Thursday,18,Part Two,ALBANY ST,42.33428841,-71.07239518,"(42.33428841, -71.07239518)"
I162052026,1849,Drug Violation,"DRUGS - POSS CLASS B - COCAINE, ETC.",E13,304,,6/30/16 18:20,2016,6,Thursday,18,Part Two,WASHINGTON ST,42.3170285,-71.09708312,"(42.31702850, -71.09708312)"
I162052026,1846,Drug Violation,DRUGS - POSS CLASS E,E13,304,,6/30/16 18:20,2016,6,Thursday,18,Part Two,WASHINGTON ST,42.3170285,-71.09708312,"(42.31702850, -71.09708312)"
I162052024,1874,Drug Violation,DRUGS - OTHER,E13,574,,6/30/16 16:00,2016,6,Thursday,16,Part Two,WASHINGTON ST,42.30971857,-71.10429432,"(42.30971857, -71.10429432)"
I162052021,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,C11,359,,12/12/17 16:50,2017,12,Tuesday,16,Part Two,WASHINGTON ST,42.29360585,-71.0718865,"(42.29360585, -71.07188650)"
I162052016,1874,Drug Violation,DRUGS - OTHER,C11,355,,6/30/16 18:38,2016,6,Thursday,18,Part Two,GIBSON ST,42.29755533,-71.0597091,"(42.29755533, -71.05970910)"
I162052014,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,C11,289,,6/30/16 9:00,2016,6,Thursday,9,Part Two,HANCOCK ST,42.310434,-71.0613401,"(42.31043400, -71.06134010)"
I162052005,1810,Drug Violation,DRUGS - SALE / MANUFACTURING,D4,167,,6/30/16 17:58,2016,6,Thursday,17,Part Two,CENTRE ST,42.28709355,-71.14822128,"(42.28709355, -71.14822128)"
I162051999,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,B3,428,,6/30/16 17:29,2016,6,Thursday,17,Part Two,BLUE HILL AVE,42.28238927,-71.09194475,"(42.28238927, -71.09194475)"
I162051999,1849,Drug Violation,"DRUGS - POSS CLASS B - COCAINE, ETC.",B3,428,,6/30/16 17:29,2016,6,Thursday,17,Part Two,BLUE HILL AVE,42.28238927,-71.09194475,"(42.28238927, -71.09194475)"
I162051983,1830,Drug Violation,DRUGS - SICK ASSIST - HEROIN,E18,495,,6/30/16 16:11,2016,6,Thursday,16,Part Two,GREENWOOD AVE,42.26597955,-71.1217959,"(42.26597955, -71.12179590)"
I162051964,1846,Drug Violation,DRUGS - POSS CLASS E,C11,248,,6/30/16 14:20,2016,6,Thursday,14,Part Two,DORCHESTER AVE,42.31322413,-71.05715277,"(42.31322413, -71.05715277)"
I162051964,1815,Drug Violation,DRUGS - POSSESSION,C11,248,,6/30/16 14:20,2016,6,Thursday,14,Part Two,DORCHESTER AVE,42.31322413,-71.05715277,"(42.31322413, -71.05715277)"
I162051964,1849,Drug Violation,"DRUGS - POSS CLASS B - COCAINE, ETC.",C11,248,,6/30/16 14:20,2016,6,Thursday,14,Part Two,DORCHESTER AVE,42.31322413,-71.05715277,"(42.31322413, -71.05715277)"
I162051964,1844,Drug Violation,DRUGS - POSS CLASS C,C11,248,,6/30/16 14:20,2016,6,Thursday,14,Part Two,DORCHESTER AVE,42.31322413,-71.05715277,"(42.31322413, -71.05715277)"
I162051964,1842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",C11,248,,6/30/16 14:20,2016,6,Thursday,14,Part Two,DORCHESTER AVE,42.31322413,-71.05715277,"(42.31322413, -71.05715277)"
I162051949,1810,Drug Violation,DRUGS - SALE / MANUFACTURING,A1,120,,6/30/16 13:45,2016,6,Thursday,13,Part Two,BOYLSTON ST,42.35241815,-71.06525499,"(42.35241815, -71.06525499)"
I162051949,1845,Drug Violation,DRUGS - POSS CLASS D,A1,120,,6/30/16 13:45,2016,6,Thursday,13,Part Two,BOYLSTON ST,42.35241815,-71.06525499,"(42.35241815, -71.06525499)"
I162051949,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,A1,120,,6/30/16 13:45,2016,6,Thursday,13,Part Two,BOYLSTON ST,42.35241815,-71.06525499,"(42.35241815, -71.06525499)"
I162051860,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,B3,457,,6/30/16 9:29,2016,6,Thursday,9,Part Two,PAGE ST,42.29939553,-71.08300168,"(42.29939553, -71.08300168)"
I162051802,1830,Drug Violation,DRUGS - SICK ASSIST - HEROIN,A1, ,,6/30/16 0:18,2016,6,Thursday,0,Part Two,,,,"(0.00000000, 0.00000000)"
I162051736,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,B3,943,,6/29/16 19:45,2016,6,Wednesday,19,Part Two,BLUE HILL AVE,42.28482577,-71.09137369,"(42.28482577, -71.09137369)"
I162051727,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,B3,437,,6/29/16 18:56,2016,6,Wednesday,18,Part Two,NORFOLK ST,42.28799812,-71.07788107,"(42.28799812, -71.07788107)"
I162051691,1841,Drug Violation,DRUGS - POSS CLASS A - INTENT TO MFR DIST DISP,A7,20,,6/29/16 17:25,2016,6,Wednesday,17,Part Two,BENNINGTON ST,42.37764002,-71.03151871,"(42.37764002, -71.03151871)"
I162051666,1845,Drug Violation,DRUGS - POSS CLASS D,C6,914,,6/29/16 16:42,2016,6,Wednesday,16,Part Two,COLONEL MICHAEL J. MCDONO,42.32790482,-71.05305583,"(42.32790482, -71.05305583)"
I162051660,1874,Drug Violation,DRUGS - OTHER,E13,574,,6/29/16 8:00,2016,6,Wednesday,8,Part Two,WASHINGTON ST,42.30971857,-71.10429432,"(42.30971857, -71.10429432)"
I162051617,1830,Drug Violation,DRUGS - SICK ASSIST - HEROIN,E13,577,,6/29/16 13:46,2016,6,Wednesday,13,Part Two,ARCADIA ST,42.31617241,-71.1004835,"(42.31617241, -71.10048350)"
I162051591,1844,Drug Violation,DRUGS - POSS CLASS C,A1,119,,6/29/16 12:13,2016,6,Wednesday,12,Part Two,BEACON ST,42.35715749,-71.06506539,"(42.35715749, -71.06506539)"
I162051591,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,A1,119,,6/29/16 12:13,2016,6,Wednesday,12,Part Two,BEACON ST,42.35715749,-71.06506539,"(42.35715749, -71.06506539)"
I162051565,1825,Drug Violation,DRUGS - POSSESSION OF DRUG PARAPHANALIA,A1,123,,6/29/16 10:58,2016,6,Wednesday,10,Part Two,WASHINGTON ST,,,"(0.00000000, 0.00000000)"
I162051449,1830,Drug Violation,DRUGS - SICK ASSIST - HEROIN,A7,24,,6/28/16 22:28,2016,6,Tuesday,22,Part Two,MONMOUTH SQ,42.38041658,-71.03680739,"(42.38041658, -71.03680739)"
I162051434,1845,Drug Violation,DRUGS - POSS CLASS D,D4,158,,6/28/16 21:48,2016,6,Tuesday,21,Part Two,SAN JUAN ST,42.34143928,-71.07364766,"(42.34143928, -71.07364766)"
I162051434,1845,Drug Violation,DRUGS - POSS CLASS D,D4,158,,6/28/16 21:48,2016,6,Tuesday,21,Part Two,SAN JUAN ST,42.34143928,-71.07364766,"(42.34143928, -71.07364766)"
I162051434,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,D4,158,,6/28/16 21:48,2016,6,Tuesday,21,Part Two,SAN JUAN ST,42.34143928,-71.07364766,"(42.34143928, -71.07364766)"
I162051429,1874,Drug Violation,DRUGS - OTHER,D14,282,,6/28/16 21:33,2016,6,Tuesday,21,Part Two,WASHINGTON ST,42.32866284,-71.08563401,"(42.32866284, -71.08563401)"
I162051416,1810,Drug Violation,DRUGS - SALE / MANUFACTURING,C11,349,,6/28/16 20:12,2016,6,Tuesday,20,Part Two,ADAMS ST,42.2979357,-71.05685591,"(42.29793570, -71.05685591)"
I162051416,1842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",C11,349,,6/28/16 20:12,2016,6,Tuesday,20,Part Two,ADAMS ST,42.2979357,-71.05685591,"(42.29793570, -71.05685591)"
I162051409,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,B2,295,,6/28/16 20:07,2016,6,Tuesday,20,Part Two,REGENT ST,42.32403134,-71.0864926,"(42.32403134, -71.08649260)"
I162051407,1842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",B3,565,,6/28/16 19:54,2016,6,Tuesday,19,Part Two,HARVARD ST,42.28246806,-71.09946323,"(42.28246806, -71.09946323)"
I162051406,1810,Drug Violation,DRUGS - SALE / MANUFACTURING,, ,,6/28/16 19:33,2016,6,Tuesday,19,Part Two,CENTRAL,-1,-1,"(-1.00000000, -1.00000000)"
I162051406,1849,Drug Violation,"DRUGS - POSS CLASS B - COCAINE, ETC.",, ,,6/28/16 19:33,2016,6,Tuesday,19,Part Two,CENTRAL,-1,-1,"(-1.00000000, -1.00000000)"
I162051405,1845,Drug Violation,DRUGS - POSS CLASS D,A7,28,,6/28/16 14:10,2016,6,Tuesday,14,Part Two,PARIS ST,42.37081805,-71.03929078,"(42.37081805, -71.03929078)"
I162051392,1830,Drug Violation,DRUGS - SICK ASSIST - HEROIN,E18,519,,6/28/16 18:36,2016,6,Tuesday,18,Part Two,PIERCE ST,42.25556696,-71.11902026,"(42.25556696, -71.11902026)"
I162051385,1810,Drug Violation,DRUGS - SALE / MANUFACTURING,C11,289,,2/28/17 18:00,2017,2,Tuesday,18,Part Two,HANCOCK ST,42.310434,-71.0613401,"(42.31043400, -71.06134010)"
I162051380,1849,Drug Violation,"DRUGS - POSS CLASS B - COCAINE, ETC.",D4,172,,6/27/16 18:00,2016,6,Monday,18,Part Two,MASSACHUSETTS AVE,42.33311189,-71.0727637,"(42.33311189, -71.07276370)"
I162051376,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,C6,197,,6/28/16 17:30,2016,6,Tuesday,17,Part Two,D ST,42.33624575,-71.05387586,"(42.33624575, -71.05387586)"
I162051330,1845,Drug Violation,DRUGS - POSS CLASS D,E18,482,,6/28/16 14:50,2016,6,Tuesday,14,Part Two,EDGEWATER DR,42.26513182,-71.09655513,"(42.26513182, -71.09655513)"
I162051330,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,E18,482,,6/28/16 14:50,2016,6,Tuesday,14,Part Two,EDGEWATER DR,42.26513182,-71.09655513,"(42.26513182, -71.09655513)"
I162051320,1831,Drug Violation,DRUGS - SICK ASSIST - OTHER NARCOTIC,C6,936,,6/28/16 13:45,2016,6,Tuesday,13,Part Two,W BROADWAY,42.33930416,-71.05160423,"(42.33930416, -71.05160423)"
I162051271,1815,Drug Violation,DRUGS - POSSESSION,B2,281,,6/28/16 11:01,2016,6,Tuesday,11,Part Two,WARREN ST,42.32692266,-71.08313475,"(42.32692266, -71.08313475)"
I162051162,1845,Drug Violation,DRUGS - POSS CLASS D,E18,517,,6/27/16 18:00,2016,6,Monday,18,Part Two,TYLER ST,42.24440779,-71.1229151,"(42.24440779, -71.12291510)"
I162051161,1845,Drug Violation,DRUGS - POSS CLASS D,D14,768,,6/27/16 20:42,2016,6,Monday,20,Part Two,MARKET ST,42.35615901,-71.14910236,"(42.35615901, -71.14910236)"
I162051161,1842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",D14,768,,6/27/16 20:42,2016,6,Monday,20,Part Two,MARKET ST,42.35615901,-71.14910236,"(42.35615901, -71.14910236)"
I162051161,1844,Drug Violation,DRUGS - POSS CLASS C,D14,768,,6/27/16 20:42,2016,6,Monday,20,Part Two,MARKET ST,42.35615901,-71.14910236,"(42.35615901, -71.14910236)"
I162051161,1849,Drug Violation,"DRUGS - POSS CLASS B - COCAINE, ETC.",D14,768,,6/27/16 20:42,2016,6,Monday,20,Part Two,MARKET ST,42.35615901,-71.14910236,"(42.35615901, -71.14910236)"
I162051156,1849,Drug Violation,"DRUGS - POSS CLASS B - COCAINE, ETC.",A7,28,,6/27/16 20:45,2016,6,Monday,20,Part Two,PARIS ST,42.37081805,-71.03929078,"(42.37081805, -71.03929078)"
I162051154,1874,Drug Violation,DRUGS - OTHER,E13,574,,6/27/16 16:00,2016,6,Monday,16,Part Two,WASHINGTON ST,42.30971857,-71.10429432,"(42.30971857, -71.10429432)"
I162051151,1845,Drug Violation,DRUGS - POSS CLASS D,A7,27,,6/27/16 20:27,2016,6,Monday,20,Part Two,PARIS ST,42.36923155,-71.0405576,"(42.36923155, -71.04055760)"
I162051142,1845,Drug Violation,DRUGS - POSS CLASS D,B2,612,,6/26/16 18:00,2016,6,Sunday,18,Part Two,FRANCIS ST,42.33606304,-71.10782832,"(42.33606304, -71.10782832)"
I162051135,1810,Drug Violation,DRUGS - SALE / MANUFACTURING,A1,117,,6/27/16 18:20,2016,6,Monday,18,Part Two,LAGRANGE ST,42.35165733,-71.06425694,"(42.35165733, -71.06425694)"
I162051135,1842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",A1,117,,6/27/16 18:20,2016,6,Monday,18,Part Two,LAGRANGE ST,42.35165733,-71.06425694,"(42.35165733, -71.06425694)"
I162051135,1849,Drug Violation,"DRUGS - POSS CLASS B - COCAINE, ETC.",A1,117,,6/27/16 18:20,2016,6,Monday,18,Part Two,LAGRANGE ST,42.35165733,-71.06425694,"(42.35165733, -71.06425694)"
I162051135,1874,Drug Violation,DRUGS - OTHER,A1,117,,6/27/16 18:20,2016,6,Monday,18,Part Two,LAGRANGE ST,42.35165733,-71.06425694,"(42.35165733, -71.06425694)"
I162051134,1845,Drug Violation,DRUGS - POSS CLASS D,A1,120,,6/27/16 18:05,2016,6,Monday,18,Part Two,BOYLSTON ST,42.35241815,-71.06525499,"(42.35241815, -71.06525499)"
I162051110,1810,Drug Violation,DRUGS - SALE / MANUFACTURING,B2,178,,6/27/16 17:45,2016,6,Monday,17,Part Two,MASSACHUSETTS AVE,42.33152148,-71.07085307,"(42.33152148, -71.07085307)"
I162051110,1815,Drug Violation,DRUGS - POSSESSION,B2,178,,6/27/16 17:45,2016,6,Monday,17,Part Two,MASSACHUSETTS AVE,42.33152148,-71.07085307,"(42.33152148, -71.07085307)"
I162051108,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,B3,943,,6/27/16 18:25,2016,6,Monday,18,Part Two,BLUE HILL AVE,42.28482577,-71.09137369,"(42.28482577, -71.09137369)"
I162051107,1849,Drug Violation,"DRUGS - POSS CLASS B - COCAINE, ETC.",C6,177,,6/27/16 18:24,2016,6,Monday,18,Part Two,NEW SUDBURY ST,42.36183857,-71.05976489,"(42.36183857, -71.05976489)"
I162051106,1849,Drug Violation,"DRUGS - POSS CLASS B - COCAINE, ETC.",, ,,6/27/16 18:23,2016,6,Monday,18,Part Two,EDGEWATER DR AND TOPALIAN,,,"(0.00000000, 0.00000000)"
I162051092,1874,Drug Violation,DRUGS - OTHER,C11,257,,6/27/16 17:39,2016,6,Monday,17,Part Two,SCHROEDER PLZ,42.33367922,-71.09187755,"(42.33367922, -71.09187755)"
I162050934,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,B2,330,,6/27/16 2:57,2016,6,Monday,2,Part Two,COLUMBIA RD,42.3050601,-71.08121045,"(42.30506010, -71.08121045)"
I162050934,1849,Drug Violation,"DRUGS - POSS CLASS B - COCAINE, ETC.",B2,330,,6/27/16 2:57,2016,6,Monday,2,Part Two,COLUMBIA RD,42.3050601,-71.08121045,"(42.30506010, -71.08121045)"
I162050931,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,B2,264,,6/27/16 3:45,2016,6,Monday,3,Part Two,BLUE HILL AVE,42.31987272,-71.07776928,"(42.31987272, -71.07776928)"
I162050931,1810,Drug Violation,DRUGS - SALE / MANUFACTURING,B2,264,,6/27/16 3:45,2016,6,Monday,3,Part Two,BLUE HILL AVE,42.31987272,-71.07776928,"(42.31987272, -71.07776928)"
I162050851,1825,Drug Violation,DRUGS - POSSESSION OF DRUG PARAPHANALIA,A1,111,,6/26/16 20:08,2016,6,Sunday,20,Part Two,WASHINGTON ST,42.35272948,-71.06256291,"(42.35272948, -71.06256291)"
I162050832,1845,Drug Violation,DRUGS - POSS CLASS D,A7,29,,6/26/16 18:00,2016,6,Sunday,18,Part Two,MAVERICK ST,42.36950697,-71.03747222,"(42.36950697, -71.03747222)"
I162050780,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,B3,943,,6/26/16 14:19,2016,6,Sunday,14,Part Two,BLUE HILL AVE,42.28482577,-71.09137369,"(42.28482577, -71.09137369)"
I162050767,1842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",D4,119,,6/26/16 12:33,2016,6,Sunday,12,Part Two,PARK ST,42.35650174,-71.0619996,"(42.35650174, -71.06199960)"
I162050753,1874,Drug Violation,DRUGS - OTHER,D14,282,,6/26/16 12:36,2016,6,Sunday,12,Part Two,WASHINGTON ST,42.32866284,-71.08563401,"(42.32866284, -71.08563401)"
I162050603,1831,Drug Violation,DRUGS - SICK ASSIST - OTHER NARCOTIC,E5,725,,6/25/16 19:16,2016,6,Saturday,19,Part Two,GARDNER ST,42.27743492,-71.17044853,"(42.27743492, -71.17044853)"
I162050595,1849,Drug Violation,"DRUGS - POSS CLASS B - COCAINE, ETC.",C11,460,,6/25/16 19:26,2016,6,Saturday,19,Part Two,BRINSLEY ST,42.30548788,-71.07865241,"(42.30548788, -71.07865241)"
I162050587,1830,Drug Violation,DRUGS - SICK ASSIST - HEROIN,B2,179,,6/25/16 18:14,2016,6,Saturday,18,Part Two,ISLAND ST,42.33130578,-71.07194742,"(42.33130578, -71.07194742)"
I162050549,1849,Drug Violation,"DRUGS - POSS CLASS B - COCAINE, ETC.",C11, ,,6/25/16 15:40,2016,6,Saturday,15,Part Two,,,,"(0.00000000, 0.00000000)"
I162050389,1830,Drug Violation,DRUGS - SICK ASSIST - HEROIN,C11,252,,6/24/16 22:47,2016,6,Friday,22,Part Two,GRAMPIAN WAY,42.30949421,-71.04954514,"(42.30949421, -71.04954514)"
I162050337,1810,Drug Violation,DRUGS - SALE / MANUFACTURING,C11,289,,11/10/16 16:00,2016,11,Thursday,16,Part Two,HANCOCK ST,42.310434,-71.0613401,"(42.31043400, -71.06134010)"
I162050334,1849,Drug Violation,"DRUGS - POSS CLASS B - COCAINE, ETC.",B2,180,,6/24/16 18:57,2016,6,Friday,18,Part Two,EUSTIS ST,42.32702358,-71.07522008,"(42.32702358, -71.07522008)"
I162050331,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,C11,355,,6/24/16 19:14,2016,6,Friday,19,Part Two,GIBSON ST,42.29755533,-71.0597091,"(42.29755533, -71.05970910)"
I162050316,1844,Drug Violation,DRUGS - POSS CLASS C,B2,171,,6/24/16 14:33,2016,6,Friday,14,Part Two,ALBANY ST,42.33428841,-71.07239518,"(42.33428841, -71.07239518)"
I162050316,1815,Drug Violation,DRUGS - POSSESSION,B2,171,,6/24/16 14:33,2016,6,Friday,14,Part Two,ALBANY ST,42.33428841,-71.07239518,"(42.33428841, -71.07239518)"
I162050316,1842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",B2,171,,6/24/16 14:33,2016,6,Friday,14,Part Two,ALBANY ST,42.33428841,-71.07239518,"(42.33428841, -71.07239518)"
I162050316,1846,Drug Violation,DRUGS - POSS CLASS E,B2,171,,6/24/16 14:33,2016,6,Friday,14,Part Two,ALBANY ST,42.33428841,-71.07239518,"(42.33428841, -71.07239518)"
I162050316,1874,Drug Violation,DRUGS - OTHER,B2,171,,6/24/16 14:33,2016,6,Friday,14,Part Two,ALBANY ST,42.33428841,-71.07239518,"(42.33428841, -71.07239518)"
I162050315,1874,Drug Violation,DRUGS - OTHER,E13,574,,6/24/16 16:00,2016,6,Friday,16,Part Two,WASHINGTON ST,42.30971857,-71.10429432,"(42.30971857, -71.10429432)"
I162050312,1874,Drug Violation,DRUGS - OTHER,C11,355,,6/24/16 18:00,2016,6,Friday,18,Part Two,NEPONSET AVE,42.29689796,-71.05585061,"(42.29689796, -71.05585061)"
I162050312,1849,Drug Violation,"DRUGS - POSS CLASS B - COCAINE, ETC.",C11,355,,6/24/16 18:00,2016,6,Friday,18,Part Two,NEPONSET AVE,42.29689796,-71.05585061,"(42.29689796, -71.05585061)"
I162050305,1849,Drug Violation,"DRUGS - POSS CLASS B - COCAINE, ETC.",D4,153,,6/24/16 17:30,2016,6,Friday,17,Part Two,TREMONT ST,42.34218704,-71.07494905,"(42.34218704, -71.07494905)"
I162050305,1842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",D4,153,,6/24/16 17:30,2016,6,Friday,17,Part Two,TREMONT ST,42.34218704,-71.07494905,"(42.34218704, -71.07494905)"
I162050293,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,C11,257,,6/24/16 0:00,2016,6,Friday,0,Part Two,,,,"(0.00000000, 0.00000000)"
I162050293,1810,Drug Violation,DRUGS - SALE / MANUFACTURING,C11,257,,6/24/16 0:00,2016,6,Friday,0,Part Two,,,,"(0.00000000, 0.00000000)"
I162050293,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,C11,257,,6/24/16 0:00,2016,6,Friday,0,Part Two,,,,"(0.00000000, 0.00000000)"
I162050272,1874,Drug Violation,DRUGS - OTHER,C11,355,,6/24/16 8:00,2016,6,Friday,8,Part Two,GIBSON ST,42.29755533,-71.0597091,"(42.29755533, -71.05970910)"
I162050262,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,C11,355,,6/24/16 16:08,2016,6,Friday,16,Part Two,GIBSON ST,42.29755533,-71.0597091,"(42.29755533, -71.05970910)"
I162050247,1810,Drug Violation,DRUGS - SALE / MANUFACTURING,D4,167,,6/24/16 15:06,2016,6,Friday,15,Part Two,CENTRE ST,42.28709355,-71.14822128,"(42.28709355, -71.14822128)"
I162050190,1810,Drug Violation,DRUGS - SALE / MANUFACTURING,D4,167,,6/22/16 12:00,2016,6,Wednesday,12,Part Two,CENTRE ST,42.28709355,-71.14822128,"(42.28709355, -71.14822128)"
I162050168,1849,Drug Violation,"DRUGS - POSS CLASS B - COCAINE, ETC.",E13,912,,6/24/16 10:24,2016,6,Friday,10,Part Two,CENTRE ST,42.32283759,-71.10096723,"(42.32283759, -71.10096723)"
I162050133,1842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",B3,444,,6/24/16 6:52,2016,6,Friday,6,Part Two,ESMOND ST,42.29861988,-71.08511004,"(42.29861988, -71.08511004)"
I162050100,1815,Drug Violation,DRUGS - POSSESSION,E13,646,,6/24/16 2:40,2016,6,Friday,2,Part Two,CAROLINA AVE,42.30768258,-71.11545931,"(42.30768258, -71.11545931)"
I162050053,1874,Drug Violation,DRUGS - OTHER,D4,167,,6/23/16 22:50,2016,6,Thursday,22,Part Two,CENTRE ST,42.28709355,-71.14822128,"(42.28709355, -71.14822128)"
I162050029,1842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",D4,285,,6/23/16 21:25,2016,6,Thursday,21,Part Two,WARWICK ST,42.33542742,-71.08485273,"(42.33542742, -71.08485273)"
I162050008,1846,Drug Violation,DRUGS - POSS CLASS E,B3,476,,6/23/16 20:16,2016,6,Thursday,20,Part Two,CUMMINS HWY,42.26894762,-71.09608344,"(42.26894762, -71.09608344)"
I162050008,1849,Drug Violation,"DRUGS - POSS CLASS B - COCAINE, ETC.",B3,476,,6/23/16 20:16,2016,6,Thursday,20,Part Two,CUMMINS HWY,42.26894762,-71.09608344,"(42.26894762, -71.09608344)"
I162049999,1832,Drug Violation,DRUGS - SICK ASSIST - OTHER HARMFUL DRUG,C11,257,,6/23/16 19:26,2016,6,Thursday,19,Part Two,JEROME ST,42.31482241,-71.06524172,"(42.31482241, -71.06524172)"
I162049996,1846,Drug Violation,DRUGS - POSS CLASS E,D4,171,,6/23/16 18:37,2016,6,Thursday,18,Part Two,HARRISON AVE,42.33555954,-71.07436364,"(42.33555954, -71.07436364)"
I162049979,1842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",E13,510,,6/23/16 17:54,2016,6,Thursday,17,Part Two,WASHINGTON ST,42.30055518,-71.11312439,"(42.30055518, -71.11312439)"
I162049966,1831,Drug Violation,DRUGS - SICK ASSIST - OTHER NARCOTIC,B2,328,,6/23/16 17:45,2016,6,Thursday,17,Part Two,CEYLON ST,42.31082341,-71.07267019,"(42.31082341, -71.07267019)"
I162049935,1810,Drug Violation,DRUGS - SALE / MANUFACTURING,B2,178,,6/23/16 16:00,2016,6,Thursday,16,Part Two,MASSACHUSETTS AVE,42.33152148,-71.07085307,"(42.33152148, -71.07085307)"
I162049933,1841,Drug Violation,DRUGS - POSS CLASS A - INTENT TO MFR DIST DISP,C6,172,,6/23/16 16:58,2016,6,Thursday,16,Part Two,BRADSTON ST,,,"(0.00000000, 0.00000000)"
I162049922,1810,Drug Violation,DRUGS - SALE / MANUFACTURING,C11,289,,6/23/16 16:14,2016,6,Thursday,16,Part Two,HANCOCK ST,42.310434,-71.0613401,"(42.31043400, -71.06134010)"
I162049915,1849,Drug Violation,"DRUGS - POSS CLASS B - COCAINE, ETC.",C11,246,,6/23/16 15:17,2016,6,Thursday,15,Part Two,DORCHESTER AVE,42.31661027,-71.05669382,"(42.31661027, -71.05669382)"
